
object_id,mjd,passband,flux,flux_err,detected
2103,60580.0173,1,0.591704,1.409967,0
2103,60580.0250,3,-0.079521,2.328348,0
2103,60580.0361,4,1.375082,3.503245,0
2103,60580.0472,5,-17.384005,8.478637,0
2103,60582.0840,0,-0.001997,2.090868,0
2103,60583.0169,0,0.110594,2.997617,0
2103,60584.0117,0,1.040583,2.324075,0
2103,60585.0117,0,-0.477765,1.882182,0
2103,60586.0123,0,1.147979,1.820770,0
2103,60587.0127,0,-4.605439,2.120315,0
2103,60588.0131,0,1.383604,1.689713,0
2103,60593.0636,2,-1.264117,0.961318,0
2103,60593.0713,1,-0.016129,1.143667,0
2103,60593.0790,3,1.473706,1.360984,0
2103,60593.0901,4,-0.193021,1.990378,0
2103,60593.1012,5,5.735854,4.847722,0
2103,60596.0304,2,-0.775877,2.606820,0
2103,60596.0381,1,4.821296,3.688150,0
2103,60596.0458,3,2.859575,2.837149,0
2103,60596.0569,4,2.180596,3.418971,0
2103,60596.0680,5,-8.434492,7.486062,0
2103,60603.0208,2,-0.031043,0.719087,0
2103,60603.0286,1,-0.846182,0.674451,0
2103,60603.0363,3,-0.155646,1.179335,0
2103,60603.0473,4,1.964526,1.837098,0
2103,60603.0584,5,1.949645,4.572093,0
2103,60606.0225,2,0.885964,1.036652,0
2103,60606.0303,1,-0.175570,1.000797,0
2103,60606.0379,3,-1.548224,1.670255,0
2103,60606.0490,4,-2.677656,2.568020,0
2103,60606.0601,5,0.376442,6.369870,0
2103,60609.0247,2,0.614225,0.753057,0
2103,60609.0323,1,-0.528575,0.711237,0
2103,60609.0400,3,-0.481257,1.228517,0
2103,60609.0510,4,-1.771307,1.916261,0
2103,60609.0621,5,1.946391,4.783299,0
2103,60612.0266,0,-0.638130,1.182853,0
2103,60613.0269,0,0.191444,1.280288,0
2103,60614.0276,0,0.552130,1.461750,0
2103,60615.0375,0,2.780947,1.652150,0
2103,60616.0290,0,-3.078612,1.724604,0
2103,60617.0295,0,0.501071,1.344171,0
2103,60621.1734,2,1.205436,0.933292,0
2103,60621.1810,1,2.206783,0.903443,0
2103,60621.1886,3,-1.846500,1.606503,0
2103,60621.1996,4,-2.207072,2.597446,0
2103,60621.2105,5,0.235352,6.911099,0
2103,60624.1760,2,4.055659,1.689913,0
2103,60624.1836,1,-3.472764,2.314958,0
2103,60624.1913,3,-0.058860,2.203205,0
2103,60624.2022,4,-2.883951,3.036256,0
2103,60624.2132,5,-9.674967,7.466137,0
2300,59770.3662,2,3.291617,0.627422,1
2300,59770.3740,1,-1.090546,0.609956,0
2300,59770.3817,3,18.823622,1.074484,1
2300,59770.3928,4,18.912529,1.824963,1
2300,59770.4039,5,14.538424,4.636243,0
2300,59779.3999,2,2.921004,2.066958,0
2300,59779.4075,1,0.803952,2.808327,0
2300,59779.4151,3,15.297647,2.474416,0
2300,59779.4261,4,16.704607,3.284035,1
2300,59779.4370,5,32.116859,8.593545,0
2300,59782.2372,2,2.585257,1.230078,0
2300,59782.2450,1,0.824062,1.162138,0
2300,59782.2527,3,13.676468,2.076924,1
2300,59782.2639,4,20.846098,2.573349,1
2300,59782.2751,5,18.491835,6.343386,0
2300,59797.3336,2,1.178389,0.993859,0
2300,59797.3412,1,2.770424,0.960611,0
2300,59797.3489,3,14.888254,1.700853,1
2300,59797.3598,4,15.499055,2.613044,0
2300,59797.3708,5,16.082996,5.308176,0
2300,59800.2328,2,0.004664,2.308755,0
2300,59800.2406,1,-1.842388,3.339486,0
2300,59800.2483,3,12.657795,2.471204,1
2300,59800.2594,4,10.796441,2.723454,1
2300,59800.2706,5,16.114716,6.078575,0
2300,59808.2223,2,0.822554,1.388411,0
2300,59808.2301,1,1.516314,1.798239,0
2300,59808.2378,3,9.594357,1.619833,1
2300,59808.2489,4,16.461260,2.041368,1
2300,59808.2601,5,16.593931,4.213651,0
2300,59811.1280,2,2.682600,1.097709,0
2300,59811.1357,1,-0.447745,0.979208,0
2300,59811.1435,3,9.021949,1.732543,1
2300,59811.1546,4,14.137391,2.571445,0
2300,59811.1658,5,16.632057,5.457640,0
2300,59814.1206,2,2.256121,0.917022,0
2300,59814.1283,1,-0.673798,0.897611,0
2300,59814.1361,3,12.652352,1.400356,1
2300,59814.1472,4,15.089413,2.086314,1
2300,59814.1584,5,8.627501,4.851180,0
2300,59818.2219,0,-1.214448,1.657829,0
2300,59819.1176,0,-2.341856,1.892426,0
2300,59820.1134,0,1.112885,1.745060,0
2300,59821.1113,0,-0.523100,2.685654,0
2300,59822.1192,0,-0.762391,2.791704,0
2300,59823.1592,0,-3.299927,2.783986,0
2300,59826.3574,2,0.478274,0.894039,0
2300,59826.3650,1,0.379216,1.022957,0
2300,59826.3726,3,13.835526,1.609990,1
2300,59826.3835,4,6.723138,2.507291,1
2300,59826.3945,5,10.792992,6.703035,0
2300,59836.1402,2,-0.725961,1.411325,0
2300,59836.1479,1,-2.794188,2.022666,0
2300,59836.1556,3,9.796154,1.761829,1
2300,59836.1667,4,11.690047,2.144270,1
2300,59836.1778,5,8.213857,4.536933,0
2300,59839.0783,2,0.338148,0.805393,0
2300,59839.0860,1,0.842539,0.808245,0
2300,59839.0937,3,8.763872,1.371232,1
2300,59839.1048,4,15.423794,2.101223,1
2300,59839.1159,5,11.283196,4.769193,0
2300,59842.0683,2,1.281694,0.797165,0
2300,59842.0761,1,0.876497,0.721399,0
2300,59842.0838,3,7.704529,1.244362,1
2300,59842.0950,4,8.925273,1.826109,1
2300,59842.1061,5,13.372321,4.466132,0
2300,59851.1440,0,0.924234,1.787775,0
2300,59854.0225,2,-0.187180,1.195266,0
2300,59854.0303,1,0.153049,1.421219,0
2300,59854.0380,3,10.351447,1.705569,1
2300,59854.0492,4,9.408846,2.536223,1
2300,59854.0603,5,9.970692,6.400005,0
2300,59857.0931,2,1.242385,1.762868,0
2300,59857.1008,1,1.144829,2.516859,0
2300,59857.1085,3,6.869163,2.116458,1
2300,59857.1196,4,8.466727,2.556051,0
2300,59857.1307,5,11.018566,5.401113,0
2300,59866.0173,2,0.359109,0.749380,0
2300,59866.0250,1,-0.240121,0.726455,0
2300,59866.0327,3,7.452024,1.201205,1
2300,59866.0438,4,7.820578,1.991183,0
2300,59866.0548,5,-0.391019,5.336332,0
2300,59869.0189,2,-0.607564,0.724167,0
2300,59869.0266,1,0.774844,0.725416,0
2300,59869.0343,3,6.308566,1.277062,1
2300,59869.0454,4,9.047384,1.923253,0
2300,59869.0565,5,5.279323,4.652140,0
2300,59872.0208,2,0.346541,0.712224,0
2300,59872.0285,1,-0.437716,0.607506,0
2300,59872.0362,3,8.028067,1.082727,1
2300,59872.0474,4,8.897940,1.713814,0
2300,59872.0585,5,8.223415,4.041622,0
2300,59874.0266,0,-0.678494,1.417240,0
2300,59875.0223,0,0.548163,1.280162,0
2300,59876.0318,0,-0.087442,1.765576,0
2300,59877.0325,0,-0.861984,1.451475,0
2300,59878.0336,0,1.313318,1.522109,0
2300,59879.0338,0,2.787443,1.599560,0
2300,59880.0348,0,-0.550241,1.138638,0
2300,59884.0307,2,0.930319,0.940335,0
2300,59884.0385,1,-0.341072,1.060111,0
2300,59884.0462,3,8.510918,1.193465,1
2300,59884.0573,4,3.193730,1.597458,0
2300,59884.0684,5,9.345776,3.759078,0
2300,59896.0367,2,0.084495,0.841010,0
2300,59896.0444,1,-0.129463,0.775416,0
2300,59896.0521,3,6.123304,1.247275,0
2300,59896.0630,4,9.185614,1.985439,0
2300,59896.0740,5,13.465864,4.737420,0
2300,59899.0383,2,0.720756,0.703995,0
2300,59899.0460,1,0.564460,0.754644,0
2300,59899.0536,3,7.666105,1.367204,0
2300,59899.0646,4,6.003275,2.116033,0
2300,59899.0755,5,14.699972,5.653992,0
2300,59902.0916,2,1.204982,1.058102,0
2300,59902.0992,1,1.421779,1.065266,0
2300,59902.1068,3,5.156181,1.777300,0
2300,59902.1178,4,1.602216,3.126283,0
2300,59902.1287,5,26.817717,8.051644,0
2300,59905.0720,0,0.284351,1.750334,0
2300,59906.0660,0,-0.194112,1.695493,0
2300,59907.0666,0,3.080101,1.721107,0
2300,59908.0581,0,1.638462,2.611284,0
2300,59909.0681,0,-2.296068,1.823087,0
2300,59910.0685,0,-1.021622,1.570238,0
2300,60125.4094,2,-1.261992,0.958685,0
2300,60125.4171,1,0.382980,0.885099,0
2300,60125.4248,3,2.478685,1.518808,0
2300,60125.4357,4,1.208721,2.647685,0
2300,60125.4448,5,-17.098705,11.643169,0
2300,60140.2403,0,2.298244,1.821281,0
2300,60141.2435,0,0.281935,2.978315,0
2300,60142.2334,0,5.997335,2.873870,0
2300,60143.2299,0,-0.992051,2.429610,0
2300,60144.2272,0,-2.297687,1.920313,0
2300,60145.2256,0,-2.594498,2.480647,0
2300,60153.2828,2,0.747635,0.943846,0
2300,60153.2905,1,0.519319,0.922030,0
2300,60153.2981,3,1.595397,1.165857,0
2300,60153.3092,4,2.707358,1.747996,0
2300,60153.3202,5,-0.432125,4.058990,0
2300,60164.1619,2,0.702198,1.418677,0
2300,60164.1697,1,-2.024844,1.221302,0
2300,60164.1774,3,-0.579935,1.997643,0
2300,60164.1885,4,0.906778,3.266380,0
2300,60164.1997,5,5.965663,7.895391,0
2300,60168.1735,2,0.358743,0.798313,0
2300,60168.1813,1,-1.222920,0.729627,0
2300,60168.1890,3,1.422573,1.289083,0
2300,60168.2001,4,0.201411,1.839233,0
2300,60168.2113,5,-4.791686,4.434809,0
2300,60176.1432,0,-1.710628,1.923013,0
2300,60177.1458,0,-0.677117,2.770809,0
2300,60181.3618,2,0.500567,0.995576,0
2300,60181.3694,1,0.681098,0.961370,0
2300,60181.3770,3,-0.762729,1.516404,0
2300,60181.3879,4,2.608229,2.447766,0
2300,60181.3989,5,6.300134,5.968534,0
2300,60184.3051,2,0.171029,2.035759,0
2300,60184.3127,1,0.444770,3.049978,0
2300,60184.3204,3,3.540223,2.585425,0
2300,60184.3313,4,-1.222347,2.888720,0
2300,60184.3423,5,-0.804526,6.297397,0
2300,60194.1098,2,-0.994153,0.794339,0
2300,60194.1175,1,-1.106123,0.710795,0
2300,60194.1253,3,-0.193551,1.377289,0
2300,60194.1365,4,0.316847,2.098431,0
2300,60194.1476,5,-7.209770,5.527559,0
2300,60197.0703,2,0.472459,1.131660,0
2300,60197.0781,1,-1.446367,1.043576,0
2300,60197.0858,3,-3.100895,1.880766,0
2300,60197.0970,4,-0.719760,3.356573,0
2300,60197.1082,5,0.423491,6.992389,0
2300,60198.1198,0,-0.468031,1.997267,0
2300,60199.0777,0,0.344557,3.139891,0
2300,60200.0737,0,0.752906,2.077811,0
2300,60201.0767,0,-0.137016,2.527148,0
2300,60202.0715,0,2.234503,2.274633,0
2300,60206.1208,0,-0.129026,1.545092,0
2300,60207.1199,0,0.196700,2.420488,0
2300,60208.0724,2,3.031118,1.381735,0
2300,60208.0801,1,-0.683274,1.441669,0
2300,60208.0878,3,1.088397,1.634479,0
2300,60208.0990,4,-2.560559,2.465654,0
2300,60208.1101,5,2.245437,7.005166,0
2300,60211.0601,2,-1.512082,2.350543,0
2300,60211.0678,1,-3.401947,3.625506,0
2300,60211.0756,3,2.239862,2.880477,0
2300,60211.0867,4,-0.225568,3.339705,0
2300,60211.0978,5,-6.178016,7.614647,0
2300,60221.0629,2,-0.875529,0.884879,0
2300,60221.0706,1,-0.555639,0.853412,0
2300,60221.0783,3,1.530920,1.341972,0
2300,60221.0895,4,0.613521,1.943543,0
2300,60221.1006,5,1.801274,4.986897,0
2300,60224.0614,2,1.758996,0.823521,0
2300,60224.0691,1,0.949769,0.732473,0
2300,60224.0768,3,0.752478,1.287118,0
2300,60224.0880,4,1.493152,2.160230,0
2300,60224.0991,5,-2.207801,5.625748,0
2300,60227.0626,2,-0.476601,0.828864,0
2300,60227.0703,1,-0.616186,0.926505,0
2300,60227.0780,3,0.721580,1.586226,0
2300,60227.0891,4,-0.069552,2.084512,0
2300,60227.1003,5,-1.878947,5.263255,0
2300,60228.0295,0,2.353595,2.483542,0
2300,60229.0249,0,0.890169,2.821596,0
2300,60233.2652,0,-0.489239,1.767626,0
2300,60234.0760,0,0.957736,1.439703,0
2300,60237.2675,2,0.790408,0.895471,0
2300,60237.2751,1,1.212269,0.866674,0
2300,60237.2827,3,2.416899,1.752388,0
2300,60237.2936,4,3.234257,3.336233,0
2300,60237.3046,5,2.419398,9.017694,0
2300,60240.0698,2,1.127290,1.316068,0
2300,60240.0775,1,-0.140870,1.795810,0
2300,60240.0853,3,0.385436,1.702021,0
2300,60240.0964,4,1.731564,2.395396,0
2300,60240.1075,5,0.748464,5.339839,0
2300,60249.0813,2,-0.310094,0.653696,0
2300,60249.0890,1,-0.102134,0.655853,0
2300,60249.0966,3,-0.866494,1.137937,0
2300,60249.1076,4,-0.771473,1.922435,0
2300,60249.1185,5,-2.225470,4.639732,0
2300,60260.0516,0,1.237913,2.239726,0
2300,60261.0449,0,1.169669,1.517950,0
2300,60262.0455,0,-0.893136,1.497420,0
2300,60263.0460,0,-1.082445,1.547639,0
2300,60264.0378,0,-1.283511,1.584103,0
2300,60265.0387,0,1.485693,1.662723,0
2300,60491.3446,2,0.828345,1.427571,0
2300,60491.3523,1,-2.879051,1.554330,0
2300,60491.3600,3,-0.028719,2.100523,0
2300,60491.3711,4,4.256456,3.063196,0
2300,60491.3822,5,2.888551,7.384351,0
2300,60499.2579,0,1.399835,2.478844,0
2300,60500.2524,0,1.444790,2.014993,0
2300,60501.2549,0,-1.561514,2.152791,0
2300,60502.2441,0,0.758325,2.557619,0
2300,60508.3126,2,0.097596,1.555467,0
2300,60508.3203,1,-3.352633,1.783757,0
2300,60508.3280,3,0.008345,1.949078,0
2300,60508.3391,4,-1.116745,2.495297,0
2300,60508.3502,5,-0.828875,5.975098,0
2300,60520.4204,2,0.364030,1.099763,0
2300,60520.4281,1,0.236046,1.290579,0
2300,60520.4357,3,0.413013,2.261195,0
2300,60520.4414,4,-11.276851,24.873356,0
2300,60524.2184,0,2.745644,2.036692,0
2300,60525.1824,0,-1.410866,2.847228,0
2300,60532.2542,2,0.860032,0.747547,0
2300,60532.2619,1,0.882218,0.713394,0
2300,60532.2696,3,2.131292,1.203096,0
2300,60532.2808,4,1.068347,1.843831,0
2300,60532.2919,5,-6.149051,4.494694,0
2300,60535.1729,2,-1.039728,1.582497,0
2300,60535.1806,1,1.543902,1.976732,0
2300,60535.1883,3,-1.024954,2.021400,0
2300,60535.1995,4,5.148434,2.774982,0
2300,60535.2105,5,6.639092,6.488678,0
2300,60538.1650,2,-2.000134,1.835193,0
2300,60538.1727,1,-2.245260,2.614991,0
2300,60538.1804,3,-3.178009,1.907090,0
2300,60538.1915,4,0.943886,2.249038,0
2300,60538.2026,5,-0.398431,4.820858,0
2300,60546.1186,2,0.415353,1.150381,0
2300,60546.1263,1,-1.356717,1.337546,0
2300,60546.1341,3,1.155058,2.115469,0
2300,60546.1452,4,-0.631653,2.844497,0
2300,60546.1563,5,9.975013,6.444775,0
2300,60549.1355,2,-1.096758,0.974685,0
2300,60549.1432,1,0.483567,0.913810,0
2300,60549.1509,3,0.700146,1.501399,0
2300,60549.1620,4,-1.958201,2.255092,0
2300,60549.1731,5,3.098678,5.421222,0
2300,60554.1081,0,0.661187,2.361742,0
2300,60555.1038,0,-2.096936,1.955504,0
2300,60556.0965,0,0.507820,2.440381,0
2300,60557.0962,0,0.335920,1.748922,0
2300,60558.1179,0,-1.547381,2.138349,0
2300,60559.1183,0,2.614703,1.826704,0
2300,60560.1152,0,3.432016,2.594764,0
2300,60567.3762,2,-0.524503,0.802190,0
2300,60567.3838,1,-1.211179,0.783392,0
2300,60567.3914,3,2.765644,1.487133,0
2300,60567.4024,4,2.367281,3.017757,0
2300,60567.4094,5,35.218456,56.145763,0
2300,60574.1760,2,1.206443,1.627807,0
2300,60574.1837,1,-0.736730,2.370831,0
2300,60574.1915,3,-0.030490,1.815401,0
2300,60574.2025,4,-4.674674,2.218385,0
2300,60574.2134,5,-2.098218,4.902547,0
2300,60577.0661,2,2.393517,1.288739,0
2300,60577.0738,1,-0.305688,1.220218,0
2300,60577.0815,3,-0.424876,1.994782,0
2300,60577.0925,4,-2.215250,2.976329,0
2300,60577.1025,5,3.627715,8.258547,0
2300,60580.0570,2,-1.298063,1.271408,0
2300,60580.0647,1,-1.406827,1.205170,0
2300,60580.0724,3,2.441533,1.972499,0
2300,60580.0835,4,1.486696,2.953097,0
2300,60580.0946,5,-9.345785,7.070642,0
2300,60582.0718,0,-2.135650,1.938571,0
2300,60583.0256,0,-0.131494,2.864861,0
2300,60584.0252,0,1.909510,2.205568,0
2300,60585.0205,0,-4.737796,1.802542,0
2300,60586.0210,0,1.736665,1.720577,0
2300,60587.0215,0,1.371476,1.961154,0
2300,60588.0219,0,0.071240,1.553755,0
2300,60593.0158,2,-1.100193,0.978073,0
2300,60593.0236,1,-1.611678,1.125014,0
2300,60593.0313,3,-1.967778,1.334395,0
2300,60593.0425,4,2.185225,1.918970,0
2300,60593.0537,5,0.869380,4.588468,0
2300,60596.0872,2,1.584723,2.350541,0
2300,60596.0950,1,4.307523,3.290245,0
2300,60596.1027,3,-1.373131,2.535611,0
2300,60596.1138,4,-3.663774,2.953987,0
2300,60596.1250,5,-5.031975,6.323210,0
2300,60603.0685,2,-0.957312,0.608620,0
2300,60603.0762,1,0.190802,0.572951,0
2300,60603.0839,3,0.891241,1.245667,0
2300,60603.0951,4,-0.592355,1.705132,0
2300,60603.1062,5,3.703282,3.924073,0
2300,60606.0701,2,-0.461062,0.882960,0
2300,60606.0779,1,0.105822,0.826339,0
2300,60606.0856,3,-1.623257,1.404355,0
2300,60606.0967,4,2.095501,2.154205,0
2300,60606.1078,5,-2.762391,5.332976,0
2300,60609.0721,2,-0.369871,0.629292,0
2300,60609.0799,1,-0.433520,0.593395,0
2300,60609.0876,3,-3.113510,1.035029,0
2300,60609.0987,4,0.531094,1.605477,0
2300,60609.1096,5,-0.367580,4.010462,0
2300,60612.0529,0,0.536982,0.977014,0
2300,60613.0359,0,-1.354216,1.069359,0
2300,60614.0366,0,0.833839,1.216800,0
2300,60615.0285,0,0.120163,1.400923,0
2300,60616.0379,0,3.460717,1.448881,0
2300,60617.0384,0,1.382633,1.119235,0
2300,60620.1257,0,-0.338911,1.570786,0
2300,60621.2202,2,0.924524,0.903320,0
2300,60621.2278,1,1.490487,0.898257,0
2300,60621.2355,3,-0.528173,1.634750,0
2300,60621.2464,4,-0.094619,2.723317,0
2300,60621.2573,5,-1.710511,7.421997,0
2300,60624.0348,2,0.791340,1.248819,0
2300,60624.0425,1,0.602277,1.623506,0
2300,60624.0502,3,1.186223,1.500124,0
2300,60624.0612,4,-1.523641,1.939109,0
2300,60624.0722,5,-0.968073,4.434452,0
2330,59770.3662,2,0.147547,0.625180,0
2330,59770.3740,1,-1.398932,0.611256,0
2330,59770.3817,3,-0.631753,1.058872,0
2330,59770.3928,4,1.584056,1.817064,0
2330,59770.4039,5,-2.570997,4.631729,0
2330,59779.3999,2,-2.259178,2.069176,0
2330,59779.4075,1,3.406547,2.815240,0
2330,59779.4151,3,1.813123,2.472126,0
2330,59779.4261,4,-0.765649,3.281966,0
2330,59779.4370,5,-4.150000,8.589641,0
2330,59782.2372,2,0.491275,1.230746,0
2330,59782.2450,1,-0.792646,1.163666,0
2330,59782.2527,3,-0.728816,2.073223,0
2330,59782.2639,4,2.634613,2.568159,0
2330,59782.2751,5,2.497892,6.341319,0
2330,59797.3336,2,-0.827455,0.994596,0
2330,59797.3412,1,0.568636,0.959785,0
2330,59797.3489,3,1.424210,1.695396,0
2330,59797.3598,4,0.011639,2.609643,0
2330,59797.3708,5,-1.123105,5.304209,0
2330,59800.2328,2,0.759427,2.312290,0
2330,59800.2406,1,1.806616,3.347059,0
2330,59800.2483,3,2.343969,2.470238,0
2330,59800.2594,4,1.346758,2.722620,0
2330,59800.2706,5,-0.833153,6.076181,0
2330,59808.2223,2,-1.479472,1.390110,0
2330,59808.2301,1,1.334109,1.801913,0
2330,59808.2378,3,2.660490,1.617907,0
2330,59808.2489,4,-2.449402,2.035466,0
2330,59808.2601,5,1.310973,4.207462,0
2330,59811.1280,2,-0.075142,1.097665,0
2330,59811.1357,1,-0.686903,0.981272,0
2330,59811.1435,3,-0.377600,1.729909,0
2330,59811.1546,4,-0.215444,2.568418,0
2330,59811.1658,5,3.733713,5.455213,0
2330,59814.1206,2,-0.318211,0.916731,0
2330,59814.1283,1,-0.841347,0.899503,0
2330,59814.1361,3,2.491256,1.395068,0
2330,59814.1472,4,0.327742,2.081285,0
2330,59814.1584,5,4.933596,4.852667,0
2330,59818.2219,0,-2.481670,1.662349,0
2330,59819.1176,0,-0.814227,1.897508,0
2330,59820.1134,0,0.755671,1.747734,0
2330,59821.1113,0,2.509794,2.702671,0
2330,59822.1192,0,0.882369,2.802339,0
2330,59823.1592,0,-0.392275,2.791461,0
2330,59826.3574,2,0.361594,0.895257,0
2330,59826.3650,1,-0.056734,1.024624,0
2330,59826.3726,3,-1.461156,1.603876,0
2330,59826.3835,4,-0.580218,2.507068,0
2330,59826.3945,5,4.136469,6.705139,0
2330,59836.1402,2,-1.116763,1.413381,0
2330,59836.1479,1,1.411414,2.027600,0
2330,59836.1556,3,-0.930757,1.759145,0
2330,59836.1667,4,-1.314603,2.141197,0
2330,59836.1778,5,0.430727,4.535913,0
2330,59839.0783,2,-0.864909,0.806311,0
2330,59839.0860,1,0.076403,0.808688,0
2330,59839.0937,3,-0.669179,1.367275,0
2330,59839.1048,4,1.929226,2.096744,0
2330,59839.1159,5,-1.397525,4.766614,0
2330,59842.0683,2,1.001817,0.798095,0
2330,59842.0761,1,0.727736,0.722639,0
2330,59842.0838,3,0.666539,1.240915,0
2330,59842.0950,4,-3.366499,1.823411,0
2330,59842.1061,5,-5.561877,4.461686,0
2330,59851.1440,0,-1.616818,1.788477,0
2330,59854.0225,2,-0.918071,1.197010,0
2330,59854.0303,1,0.856977,1.424802,0
2330,59854.0380,3,-1.882819,1.702129,0
2330,59854.0492,4,1.540769,2.535536,0
2330,59854.0603,5,-10.362114,6.400791,0
2330,59857.0931,2,-1.379381,1.765046,0
2330,59857.1008,1,-1.412861,2.521691,0
2330,59857.1085,3,-0.372911,2.116193,0
2330,59857.1196,4,1.565192,2.555832,0
2330,59857.1307,5,13.032296,5.405907,0
2330,59866.0173,2,0.629313,0.750693,0
2330,59866.0250,1,-0.119284,0.727982,0
2330,59866.0327,3,1.285255,1.198135,0
2330,59866.0438,4,-0.154416,1.989449,0
2330,59866.0548,5,-4.845946,5.340170,0
2330,59869.0189,2,1.557712,0.726562,0
2330,59869.0266,1,-0.586160,0.725570,0
2330,59869.0343,3,1.049928,1.275038,0
2330,59869.0454,4,0.376700,1.920911,0
2330,59869.0565,5,-6.587039,4.652781,0
2330,59872.0208,2,-0.545706,0.712965,0
2330,59872.0285,1,-1.013534,0.608801,0
2330,59872.0362,3,-1.406596,1.077700,0
2330,59872.0474,4,-0.369831,1.710725,0
2330,59872.0585,5,0.113657,4.039536,0
2330,59874.0266,0,3.468784,1.440766,0
2330,59875.0223,0,-0.286564,1.280219,0
2330,59876.0318,0,1.982877,1.779656,0
2330,59877.0325,0,1.455537,1.463469,0
2330,59878.0336,0,1.065890,1.524877,0
2330,59879.0338,0,-1.619491,1.589436,0
2330,59880.0348,0,0.186836,1.142986,0
2330,59884.0307,2,1.003561,0.941746,0
2330,59884.0385,1,0.470580,1.062813,0
2330,59884.0462,3,-2.458792,1.188896,0
2330,59884.0573,4,-0.334170,1.597211,0
2330,59884.0684,5,-2.842139,3.755710,0
2330,59896.0367,2,-0.535149,0.842176,0
2330,59896.0444,1,0.266341,0.777459,0
2330,59896.0521,3,0.028520,1.244676,0
2330,59896.0630,4,1.836798,1.983820,0
2330,59896.0740,5,-1.982469,4.733737,0
2330,59899.0383,2,-0.094813,0.704407,0
2330,59899.0460,1,1.320302,0.757451,0
2330,59899.0536,3,0.392053,1.364272,0
2330,59899.0646,4,-3.761266,2.115521,0
2330,59899.0755,5,-1.179831,5.651523,0
2330,59902.0916,2,-0.101069,1.058941,0
2330,59902.0992,1,1.281903,1.067337,0
2330,59902.1068,3,-1.606073,1.776929,0
2330,59902.1178,4,2.304793,3.129097,0
2330,59902.1287,5,-9.320548,8.048514,0
2330,59905.0720,0,-0.033818,1.753702,0
2330,59906.0660,0,-0.197186,1.700076,0
2330,59907.0666,0,1.853176,1.719759,0
2330,59908.0581,0,-8.054072,2.613152,0
2330,59909.0681,0,0.952693,1.832348,0
2330,59910.0685,0,-1.305008,1.574488,0
2330,60125.4094,2,1.971949,0.961314,0
2330,60125.4171,1,-1.575472,0.886470,0
2330,60125.4248,3,0.425825,1.519431,0
2330,60125.4357,4,5.074780,2.651133,0
2330,60125.4448,5,4.479233,11.652777,0
2330,60140.2403,0,3.483388,1.832632,0
2330,60141.2435,0,3.579036,2.997424,0
2330,60142.2334,0,-2.381835,2.859394,0
2330,60143.2299,0,1.390512,2.442144,0
2330,60144.2272,0,1.904032,1.935433,0
2330,60145.2256,0,1.861499,2.495077,0
2330,60153.2828,2,1.441539,0.945652,0
2330,60153.2905,1,1.579531,0.925229,0
2330,60153.2981,3,-0.241723,1.166108,0
2330,60153.3092,4,1.658720,1.748973,0
2330,60153.3202,5,3.331457,4.063818,0
2330,60164.1619,2,-1.525750,1.420440,0
2330,60164.1697,1,-0.470965,1.223833,0
2330,60164.1774,3,-1.251048,1.999849,0
2330,60164.1885,4,2.094649,3.269427,0
2330,60164.1997,5,-13.935332,7.899388,0
2330,60168.1735,2,1.030727,0.800009,0
2330,60168.1813,1,-0.072242,0.731138,0
2330,60168.1890,3,3.101199,1.291551,0
2330,60168.2001,4,-0.925781,1.840699,0
2330,60168.2113,5,-1.002623,4.437907,0
2330,60176.1432,0,1.468952,1.935660,0
2330,60177.1458,0,6.134089,2.800040,0
2330,60181.3618,2,-0.693310,0.996720,0
2330,60181.3694,1,0.049876,0.962546,0
2330,60181.3770,3,2.160122,1.519181,0
2330,60181.3879,4,-0.576243,2.448964,0
2330,60181.3989,5,0.753514,5.970408,0
2330,60184.3051,2,-0.640119,2.038673,0
2330,60184.3127,1,0.584973,3.056442,0
2330,60184.3204,3,0.742971,2.587444,0
2330,60184.3313,4,3.062676,2.891986,0
2330,60184.3423,5,-1.795670,6.301875,0
2330,60194.1098,2,0.562982,0.795924,0
2330,60194.1175,1,-0.383372,0.712272,0
2330,60194.1253,3,0.222958,1.378927,0
2330,60194.1365,4,-2.495369,2.100110,0
2330,60194.1476,5,4.156061,5.533205,0
2330,60197.0703,2,1.184946,1.133718,0
2330,60197.0781,1,-1.215159,1.045765,0
2330,60197.0858,3,0.345733,1.882922,0
2330,60197.0970,4,-2.512625,3.359417,0
2330,60197.1082,5,-0.954077,6.997209,0
2330,60198.1198,0,-1.109031,2.002672,0
2330,60199.0777,0,-4.995244,3.147316,0
2330,60200.0737,0,1.109653,2.085162,0
2330,60201.0767,0,-1.333884,2.533988,0
2330,60202.0715,0,-1.615089,2.270846,0
2330,60206.1208,0,2.553315,1.562584,0
2330,60207.1199,0,0.530435,2.428193,0
2330,60208.0724,2,-1.381143,1.382342,0
2330,60208.0801,1,2.105230,1.446482,0
2330,60208.0878,3,1.317413,1.636387,0
2330,60208.0990,4,0.232157,2.467773,0
2330,60208.1101,5,2.858536,7.010355,0
2330,60211.0601,2,-1.256048,2.353955,0
2330,60211.0678,1,-0.605747,3.633096,0
2330,60211.0756,3,-1.388659,2.883063,0
2330,60211.0867,4,-2.603459,3.342538,0
2330,60211.0978,5,-1.400587,7.620006,0
2330,60221.0629,2,-0.754677,0.886162,0
2330,60221.0706,1,0.806439,0.856418,0
2330,60221.0783,3,2.483594,1.344012,0
